lang_name	ID	lx_all	lx_all_correct	is_corrected
nias1911	847	bôgi mbanoea		FALSE
nias1911	848	nago		FALSE
nias1911	850	laasi		FALSE
nias1911	851	te'oe		FALSE
nias1911	851	te'oe ndrôfi		FALSE
nias1911	852	te'oe		FALSE
nias1911	854	ba'e		FALSE
nias1911	861	toefa		FALSE
nias1911	861	emboeo		FALSE
nias1911	861	oe'o		FALSE
nias1911	861	kiri		FALSE
nias1911	861	faoro		FALSE
nias1911	865	baeŵa		FALSE
nias1911	866	oetoe		FALSE
nias1911	869	liza		FALSE
nias1911	870	oetoe		FALSE
nias1911	871	kalaŵa		FALSE
nias1911	872	di		FALSE
nias1911	877	di mbôhô		FALSE
nias1911	878	kawakawa		FALSE
nias1911	879	moemoe		FALSE
nias1911	879	koekoeo		FALSE
nias1911	881	laoewe		FALSE
nias1911	884	sichô		FALSE
nias1911	884	sichô		FALSE
nias1911	884	sichô		FALSE
nias1911	884	sichô		FALSE
nias1911	884	sichô		FALSE
nias1911	884	sichô		FALSE
nias1911	886	oelo		FALSE
nias1911	886	sawa		FALSE
nias1911	886	kongo		FALSE
nias1911	886	sita		FALSE
nias1911	886	tarita		FALSE
nias1911	886	woetawoeta		FALSE
nias1911	888	alifa		FALSE
nias1911	891	koekoe'ô		FALSE
nias1911	891	koeôkoeô		FALSE
nias1911	892	oero		FALSE
nias1911	893	hambae		FALSE
nias1911	894	lele		FALSE
nias1911	896	talaho		FALSE
nias1911	896	barakao		FALSE
nias1911	898	bajakomo		FALSE
nias1911	899	boroë		FALSE
nias1911	900	boeaja		FALSE
nias1911	901	bo'ole		FALSE
nias1911	902	fônoe		FALSE
nias1911	903	doenija		FALSE
nias1911	905	banoea sijaŵa		FALSE
nias1911	906	loeo		FALSE
nias1911	907	fa'androemondroemô mbaŵa		FALSE
nias1911	908	bâwa		FALSE
nias1911	910			FALSE
nias1911	911	fa'androendoemô mbaŵa		FALSE
nias1911	912	dofi	dôfi	TRUE
nias1911	912	dofi	dôfi	TRUE
nias1911	912	dofi	dôfi	TRUE
nias1911	917	tanôa		FALSE
nias1911	917	oeli danô		FALSE
nias1911	919	teoe		FALSE
nias1911	920	namo		FALSE
nias1911	920	namo mbanoea		FALSE
nias1911	921	lawoeo		FALSE
nias1911	923	doemi		FALSE
nias1911	924	fe'oegoe'oegoe		FALSE
nias1911	924	fe'oegoe mbanoea		FALSE
nias1911	926	zaerezaere		FALSE
nias1911	926	gari mbanoea		FALSE
nias1911	927	siheoo		FALSE
nias1911	927	doeroe		FALSE
nias1911	928	angi		FALSE
nias1911	929	angi sabôlô		FALSE
nias1911	929	angi sabe'e		FALSE
nias1911	930	idanô		FALSE
nias1911	931	asi		FALSE
nias1911	932	fa'alo lowoe		FALSE
nias1911	932	dora nasi		FALSE
nias1911	932	mele nasi		FALSE
nias1911	934	fa'eboea lowoe		FALSE
nias1911	934	lowoe		FALSE
nias1911	935	doeloe		FALSE
nias1911	936	famoto ndroeloe		FALSE
nias1911	937	taloe		FALSE
nias1911	937	sadoni asi		FALSE
nias1911	937	walo		FALSE
nias1911	938	ene		FALSE
nias1911	938	ene masi		FALSE
nias1911	939	ewali		FALSE
nias1911	940	si lô abacha		FALSE
nias1911	941	kara		FALSE
nias1911	941	boengagara		FALSE
nias1911	941	toetoeroe gara		FALSE
nias1911	942	tanô		FALSE
nias1911	942	reli danô		FALSE
nias1911	943	tanô		FALSE
nias1911	943	banoea		FALSE
nias1911	943	ôri		FALSE
nias1911	944	hoelo		FALSE
nias1911	944	noeza		FALSE
nias1911	945	saeroe tanô		FALSE
nias1911	946	sadôni tano		FALSE
nias1911	946	toere		FALSE
nias1911	947	hili		FALSE
nias1911	948	hilihili		FALSE
nias1911	949	sǒsô		FALSE
nias1911	949	manǒsô		FALSE
nias1911	950	toeeli		FALSE
nias1911	950	manoeeli		FALSE
nias1911	951	salo'o		FALSE
nias1911	952	bawa danô		FALSE
nias1911	952	daso		FALSE
nias1911	955	atoea		FALSE
nias1911	955	benoea		FALSE
nias1911	957	doe'oe		FALSE
nias1911	957	benoea		FALSE
nias1911	958	hili alitô		FALSE
nias1911	959	lala		FALSE
nias1911	960	tamboe		FALSE
nias1911	960	lara		FALSE
nias1911	961	lahe		FALSE
nias1911	962	ola		FALSE
nias1911	963	oengo nidanô		FALSE
nias1911	963	idanô		FALSE
nias1911	964	dela		FALSE
nias1911	964	ete		FALSE
nias1911	965	miraja		FALSE
nias1911	965	baoeloe		FALSE
nias1911	966	mijooe		FALSE
nias1911	967	oeloe		FALSE
nias1911	967	oemboe		FALSE
nias1911	968	molô		FALSE
nias1911	969	kara		FALSE
nias1911	969	batoe		FALSE
nias1911	969	gawe		FALSE
nias1911	969	gela		FALSE
nias1911	970	tanô		FALSE
nias1911	971	gawoe		FALSE
nias1911	971	gawoegawoe		FALSE
nias1911	973	siôli		FALSE
nias1911	973	tofao		FALSE
nias1911	974	tôla		FALSE
nias1911	975	kôla		FALSE
nias1911	975	laoja		FALSE
nias1911	976	firô		FALSE
nias1911	977	balaki		FALSE
nias1911	977	ana'a		FALSE
nias1911	978	simo safoesi		FALSE
nias1911	979	simo		FALSE
nias1911	980	balera		FALSE
nias1911	980	talô balera		FALSE
nias1911	981	siamboe		FALSE
nias1911	982	amboecha		FALSE
nias1911	982	efata		FALSE
nias1911	984	acho		FALSE
nias1911	985	farôcha		FALSE
nias1911	986	danedane warôcha		FALSE
nias1911	986	tandrôsa tôfao		FALSE
nias1911	987	farô		FALSE
nias1911	988	bo galitô		FALSE
nias1911	989	dali		FALSE
nias1911	989	mondrali		FALSE
nias1911	991	ame'ela		FALSE
nias1911	991	bôwô		FALSE
nias1911	992	fatoenô		FALSE
nias1911	992	mamatoenô		FALSE
nias1911	993	atoelo'ô		FALSE
nias1911	993	mangatoelo'ô		FALSE
nias1911	994	fa'awô		FALSE
nias1911	994	mama'awô		FALSE
nias1911	995	saniaga		FALSE
nias1911	996	sogale		FALSE
nias1911	999	ono mbanoea		FALSE
nias1911	999	sato		FALSE
nias1911	1000	si fa	si fa'awô	TRUE
nias1911	1001	lafo		FALSE
nias1911	1001	toko		FALSE
nias1911	1002	ona		FALSE
nias1911	1003	maniaga		FALSE
nias1911	1004	faniaga		FALSE
nias1911	1004	zagazaga		FALSE
nias1911	1005	falôlôŵa		FALSE
nias1911	1007	bôli		FALSE
nias1911	1008	hare		FALSE
nias1911	1009	teala		FALSE
nias1911	1010	ôli môwôli		FALSE
nias1911	1011	eboea mbôli		FALSE
nias1911	1012	ide'ide mbôli		FALSE
nias1911	1013	ômô		FALSE
nias1911	1014	soegi		FALSE
nias1911	1014	manoegi		FALSE
nias1911	1015	boe'a		FALSE
nias1911	1015	mamoe'a		FALSE
nias1911	1016	amawa		FALSE
nias1911	1016	mamawa		FALSE
nias1911	1017/1018	wawalô		FALSE
nias1911	1017/1018	mombalô		FALSE
nias1911	1019	falali		FALSE
nias1911	1019	mamalali		FALSE
nias1911	1020	andrô		FALSE
nias1911	1020	magandrô	mangandrô	TRUE
nias1911	1021	gadegô		FALSE
nias1911	1021	mogadegô		FALSE
nias1911	1022	andrô toeoe		FALSE
nias1911	1022	mangandrô		FALSE
nias1911	1025	faliêra		FALSE
nias1911	1026	1 dofe		FALSE
nias1911	1026	1 sioe		FALSE
nias1911	1026	1 lito		FALSE
nias1911	1026	atongaro		FALSE
nias1911	1026	1 ta'io		FALSE
nias1911	1027	1 dofe		FALSE
nias1911	1027	1 sioe		FALSE
nias1911	1027	1 lito		FALSE
nias1911	1027	atongaro		FALSE
nias1911	1027	1 ta'io		FALSE
nias1911	1028	1 laoeroe		FALSE
nias1911	1028	1 toemba		FALSE
nias1911	1028	1 kata		FALSE
nias1911	1028	1 zoe		FALSE
nias1911	1029/1030	owo		FALSE
nias1911	1031	kôfa		FALSE
nias1911	1032	sikosi		FALSE
nias1911	1033	farakoe		FALSE
nias1911	1035	tôla lojo		FALSE
nias1911	1037	lojo		FALSE
nias1911	1038	omoeri	amoeri	TRUE
nias1911	1040	aloecha		FALSE
nias1911	1040	sola		FALSE
nias1911	1041/1042	molojo		FALSE
nias1911	1041/1042	solojo		FALSE
nias1911	1043	sola		FALSE
nias1911	1043	manola		FALSE
nias1911	1043	alachai		FALSE
nias1911	1043	mangal		FALSE
nias1911	1049	tome		FALSE
nias1911	1049	dawa		FALSE
nias1911	1050	rake		FALSE
nias1911	1051	laboea		FALSE
nias1911	1052	tosake		FALSE
nias1911	1052	aboto nowo		FALSE
nias1911	1053	si faraboe ba nasi		FALSE
nias1911	1058	sanagô niha		FALSE
nias1911	1058	sangoloi niha		FALSE
nias1911	1060	hôli		FALSE
nias1911	1060	mangohôli		FALSE
nias1911	1061	eboea		FALSE
nias1911	1062	ide'ide		FALSE
nias1911	1063	anaoe		FALSE
nias1911	1063	enaoe		FALSE
nias1911	1064	ara		FALSE
nias1911	1064	wa'ara		FALSE
nias1911	1065	adogodogo		FALSE
nias1911	1066	lô ara		FALSE
nias1911	1067	esolo		FALSE
nias1911	1067	wa'esolo		FALSE
nias1911	1068	do		FALSE
nias1911	1070	ise'ise		FALSE
nias1911	1070	wa'iseise		FALSE
nias1911	1071	afoeo		FALSE
nias1911	1071	angao		FALSE
nias1911	1072-1074	atabô		FALSE
nias1911	1072-1074	esolo		FALSE
nias1911	1072-1074	owa'ewa'e		FALSE
nias1911	1075	angao		FALSE
nias1911	1076	si boto aoeri		FALSE
nias1911	1076	dawa sichô		FALSE
nias1911	1079	maoewoe		FALSE
nias1911	1079	môimôi		FALSE
nias1911	1080-1081	ada'oeda'oe		FALSE
nias1911	1080-1081	alawôlawô		FALSE
nias1911	1082	aila		FALSE
nias1911	1083/1084	abacha		FALSE
nias1911	1085/1086	lô abacha		FALSE
nias1911	1087	alaŵa		FALSE
nias1911	1088	lô alaŵa		FALSE
nias1911	1088	atooe		FALSE
nias1911	1089	adôlô		FALSE
nias1911	1090	abila		FALSE
nias1911	1096	aoha		FALSE
nias1911	1097	manaere		FALSE
nias1911	1098	ataro		FALSE
nias1911	1101	abe'e		FALSE
nias1911	1102	omoejoe		FALSE
nias1911	1104/1105	aoechoe		FALSE
nias1911	1106/1107	okafoe		FALSE
nias1911	1109/1110	awoelo		FALSE
nias1911	1112	ôfa sagi		FALSE
nias1911	1113	ebolo		FALSE
nias1911	1115	ise'ise		FALSE
nias1911	1115	alôzo		FALSE
nias1911	1116	eboea		FALSE
nias1911	1116	olaoeta		FALSE
nias1911	1117	abôlô		FALSE
nias1911	1117	abe'e		FALSE
nias1911	1118	lô abôlô		FALSE
nias1911	1118	omboejoetô		FALSE
nias1911	1119	amoe'i		FALSE
nias1911	1121	areoe		FALSE
nias1911	1125	otoefo		FALSE
nias1911	1125	akôli		FALSE
nias1911	1127	abazô		FALSE
nias1911	1127	omboenô		FALSE
nias1911	1127	hamboenô		FALSE
nias1911	1130	sôchi		FALSE
nias1911	1132-1134	sôchi		FALSE
nias1911	1135	sôchi		FALSE
nias1911	1135	moadoe		FALSE
nias1911	1136-1139	lô sôchi		FALSE
nias1911	1142	lô ôzi		FALSE
nias1911	1148/1149	aefa		FALSE
nias1911	1148/1149	aboecho		FALSE
nias1911	1150	atoea		FALSE
nias1911	1152	awoejoe		FALSE
nias1911	1153	bohooe		FALSE
nias1911	1154	noemana		FALSE
nias1911	1154	loemana		FALSE
nias1911	1155	atage		FALSE
nias1911	1155	areoe dôdô		FALSE
nias1911	1159	ambô era'era		FALSE
nias1911	1159	""lô tôdô""	“lô tôdô”	TRUE
nias1911	1160	aneche		FALSE
nias1911	1161	ami		FALSE
nias1911	1162	aisô		FALSE
nias1911	1163	afeto		FALSE
nias1911	1164	afoë		FALSE
nias1911	1166	asi'asi		FALSE
nias1911	1167	afoesi		FALSE
nias1911	1168	aitô		FALSE
nias1911	1169	ojo		FALSE
nias1911	1170	mo'orona		FALSE
nias1911	1171	a'oesô		FALSE
nias1911	1172	mowoe waroewaroe		FALSE
nias1911	1173	mowoege'e		FALSE
nias1911	1174	aloei		FALSE
nias1911	1174	mangaloei		FALSE
nias1911	1174	obini		FALSE
nias1911	1174	mangobini		FALSE
nias1911	1175	sôndra		FALSE
nias1911	1175	manôndra		FALSE
nias1911	1176	be'e		FALSE
nias1911	1176	mame'e		FALSE
nias1911	1179	hakô	halô	TRUE
nias1911	1179	mangai		FALSE
nias1911	1180	halo		FALSE
nias1911	1180	toejoe		FALSE
nias1911	1180	manoejoe		FALSE
nias1911	1193	ila		FALSE
nias1911	1193	mangila		FALSE
nias1911	1193	aboto ba dôdô		FALSE
nias1911	1194	era'era		FALSE
nias1911	1194	magera'era		FALSE
nias1911	1195	ila		FALSE
nias1911	1195	mengila	mangila	TRUE
nias1911	1196	tôrô tôdô		FALSE
nias1911	1196	manôrô tôdô		FALSE
nias1911	1197	olifoe		FALSE
nias1911	1197	olifoegô		FALSE
nias1911	1198	osilô'ôgô		FALSE
nias1911	1198	mangôsilô'ôgô		FALSE
nias1911	1199	ombacha'ô		FALSE
nias1911	1199	mangombacha		FALSE
nias1911	1200	lô hede		FALSE
nias1911	1200	lo moehede		FALSE
nias1911	1201	moekôkôkôkô		FALSE
nias1911	1202	moehede		FALSE
nias1911	1203	manoenô		FALSE
nias1911	1206	moe'ao		FALSE
nias1911	1206	kaoni		FALSE
nias1911	1206	mogaoni		FALSE
nias1911	1208	ila		FALSE
nias1911	1208	mengila	mangila	TRUE
nias1911	1210	mohalôŵô		FALSE
nias1911	1211	ohe		FALSE
nias1911	1211	molohe		FALSE
nias1911	1211	doro		FALSE
nias1911	1211	mondroro		FALSE
nias1911	1212	osa'ô		FALSE
nias1911	1212	mangosa'ô		FALSE
nias1911	1213	ohe		FALSE
nias1911	1213	molohe		FALSE
nias1911	1213	doro		FALSE
nias1911	1213	mondroro		FALSE
nias1911	1214	sachei		FALSE
nias1911	1214	manachei		FALSE
nias1911	1215	salogoi		FALSE
nias1911	1215	manalogoi		FALSE
nias1911	1216	ohe		FALSE
nias1911	1216	mo lohe	molohe	TRUE
nias1911	1216	doro		FALSE
nias1911	1216	mondroro		FALSE
nias1911	1216	fataloe'i		FALSE
nias1911	1220	loe'i		FALSE
nias1911	1220	moloe'i		FALSE
nias1911	1221	talagoei		FALSE
nias1911	1221	manalagoei woloke		FALSE
nias1911	1223	lô môrô		FALSE
nias1911	1224	taragô		FALSE
nias1911	1224	manaro		FALSE
nias1911	1224	ana'aisi		FALSE
nias1911	1224	mana'a		FALSE
nias1911	1225	manaronaro		FALSE
nias1911	1227	rongo		FALSE
nias1911	1227	mondrongo		FALSE
nias1911	1228	ila		FALSE
nias1911	1228	mangila		FALSE
nias1911	1228	zira		FALSE
nias1911	1228	manira		FALSE
nias1911	1229	ago		FALSE
nias1911	1229	mangago		FALSE
nias1911	1233	sowo		FALSE
nias1911	1233	manowo		FALSE
nias1911	1234	singongô		FALSE
nias1911	1234	maningogô		FALSE
nias1911	1236/1237	fa'ago bawa		FALSE
nias1911	1238	omasi'ô		FALSE
nias1911	1238	mangomasi'ô		FALSE
nias1911	1239	fatio dôdô	fatioe dôdô	TRUE
nias1911	1239	fatôtôi dôdô		FALSE
nias1911	1240	olohoe		FALSE
nias1911	1240	olohoe dôdô		FALSE
nias1911	1243	omasi		FALSE
nias1911	1244	edôna		FALSE
nias1911	1245	bokai		FALSE
nias1911	1245	mamokai		FALSE
nias1911	1245	foto'ô		FALSE
nias1911	1245	manoto		FALSE
nias1911	1246	doehô		FALSE
nias1911	1246	mondroeho	mondroehô	TRUE
nias1911	1246	lago'ô		FALSE
nias1911	1246	molago'ô	molagǒ'ô	TRUE
nias1911	1251	babaja		FALSE
nias1911	1251	mombambaja		FALSE
nias1911	1251	baja		FALSE
nias1911	1251	mombaja		FALSE
nias1911	1253-1255	fato		FALSE
nias1911	1253-1255	mamato		FALSE
nias1911	1259	ohete		FALSE
nias1911	1259	mogete		FALSE
nias1911	1259	fachete		FALSE
nias1911	1260/1261	bôrôgô		FALSE
nias1911	1260/1261	bôrôtaigô		FALSE
nias1911	1260/1261	mamôtaigô	mamôtaigò	TRUE
nias1911	1262/1263	bato		FALSE
nias1911	1262/1263	mambato		FALSE
nias1911	1262/1263	bôhôi		FALSE
nias1911	1262/1263	mambôhôi		FALSE
nias1911	1264	bôbô		FALSE
nias1911	1264	mamôbô		FALSE
nias1911	1265	bini'ô		FALSE
nias1911	1265	mamini'ô		FALSE
nias1911	1266	bini'ô		FALSE
nias1911	1266	mamini'ô		FALSE
nias1911	1267	sofoe		FALSE
nias1911	1267	manofoe		FALSE
nias1911	1268	tema li		FALSE
nias1911	1268	manema li		FALSE
nias1911	1269	sofoe		FALSE
nias1911	1269	manofoe		FALSE
nias1911	1270	lô edôna		FALSE
nias1911	1270	lô fatehe		FALSE
nias1911	1271	limo		FALSE
nias1911	1271	molimo		FALSE
nias1911	1271	falimo		FALSE
nias1911	1272	laoe waja		FALSE
nias1911	1276	toenoe		FALSE
nias1911	1276	manoenoe		FALSE
nias1911	1276	chozi		FALSE
nias1911	1276	mogozi		FALSE
nias1911	1277	hoemola		FALSE
nias1911	1277	achozi		FALSE
nias1911	1278	ko'o		FALSE
nias1911	1278	mogo'o		FALSE
nias1911	1284	pronoun ofeta; roegi	roegi	TRUE
nias1911	1284	mondroegi		FALSE
nias1911	1286	mofanô		FALSE
nias1911	1286	aheta		FALSE
nias1911	1286	aheba		FALSE
nias1911	1291	bago		FALSE
nias1911	1291	mamgo		FALSE
nias1911	1291	bôzi		FALSE
nias1911	1291	manôzi		FALSE
nias1911	1291	baja		FALSE
nias1911	1291	mombaja		FALSE
nias1911	1292	laoe mbalô		FALSE
nias1911	1292	molaoe balô		FALSE
nias1911	1293	sara		FALSE
nias1911	1294	doea		FALSE
nias1911	1295	tôloe		FALSE
nias1911	1296	ôfa		FALSE
nias1911	1297	lima		FALSE
nias1911	1298	ônô		FALSE
nias1911	1299	fitoe		FALSE
nias1911	1300	ŵaloe		FALSE
nias1911	1301	siŵa		FALSE
nias1911	1302	foeloe		FALSE
nias1911	1303	felezara		FALSE
nias1911	1304	felendroea		FALSE
nias1911	1305	feledôloe		FALSE
nias1911	1310	feleŵaloe		FALSE
nias1911	1311	feleziŵa		FALSE
nias1911	1312	doea woeloe		FALSE
nias1911	1313	doeawoeloe a sara		FALSE
nias1911	1315	doeawoeloe a lima		FALSE
nias1911	1316	tôloe ngafoeloe		FALSE
nias1911	1317	ôfawoeloe		FALSE
nias1911	1318	lima woeloe		FALSE
nias1911	1319	ônâ ngafoeloe		FALSE
nias1911	1323	otoe		FALSE
nias1911	1324	hônô		FALSE
nias1911	1325	liwoe		FALSE
nias1911	1325	foeloe ngahônô		FALSE
nias1911	1326	matonga		FALSE
nias1911	1327	samboea ni'o'ôfa		FALSE
nias1911	1328	samoeza		FALSE
nias1911	1329	mendroea		FALSE
nias1911	1330/1331	si ofôna		FALSE
nias1911	1330/1331	si fôfôna		FALSE
nias1911	1332/1333	si doea		FALSE
nias1911	1332/1333	fanete zi fôfôna		FALSE
nias1911	1336/1337	safoeria		FALSE
nias1911	1338	he wa'oe		FALSE
nias1911	1338	ere na		FALSE
nias1911	1339	oja		FALSE
nias1911	1339	ato		FALSE
nias1911	1340	ma'ifoe		FALSE
nias1911	1340	lo oja'oja		FALSE
nias1911	1341	jaŵa		FALSE
nias1911	1347/1348	tôra		FALSE
nias1911	1347/1348	aja moroi tôra		FALSE
nias1911	1347/1348	oja sibai		FALSE
nias1911	1349	ambô		FALSE
nias1911	1350	fefoe		FALSE
nias1911	1351	jaŵa		FALSE
nias1911	1356	samôsa		FALSE
nias1911	1356	samboea		FALSE
nias1911	1357	ja'o		FALSE
nias1911	1357	ndrao(do)		FALSE
nias1911	1358	ja'odo(i)		FALSE
nias1911	1358	ja'odo andre		FALSE
nias1911	1359	ja'oegô		FALSE
nias1911	1359	ndra'oegô		FALSE
nias1911	1362	ja'ami		FALSE
nias1911	1363	ja'ia		FALSE
nias1911	1363	ia		FALSE
nias1911	1365	ja'aga		FALSE
nias1911	1365	ndra'aga		FALSE
nias1911	1365	ja'ta	ja'ita	TRUE
nias1911	1365	ita		FALSE
nias1911	1366	ja'aga		FALSE
nias1911	1366	ndra'aga		FALSE
nias1911	1364/1367/1368	ja'ira		FALSE
nias1911	1369	chôgoe		FALSE
nias1911	1370	chôda		FALSE
nias1911	1373	chôoe		FALSE
nias1911	1373	chômô		FALSE
nias1911	1374	chômi		FALSE
nias1911	1375/1376	chôra		FALSE
nias1911	1378	chônia		FALSE
nias1911	1379	ha nihā		FALSE
nias1911	1379	hatā		FALSE
nias1911	1380	hadia		FALSE
nias1911	1382	si		FALSE
nias1911	1382	vel		FALSE
nias1911	1382	ha niha?		FALSE
nias1911	1383	da'e		FALSE
nias1911	1383	andre		FALSE
nias1911	1385	da'ē		FALSE
nias1911	1385	da'ā		FALSE
nias1911	1385	andrē		FALSE
nias1911	1385	andrā		FALSE
nias1911	1386	da'ō		FALSE
nias1911	1386	andrô		FALSE
nias1911	1386	ja'ira		FALSE
nias1911	1386	andrō		FALSE
nias1911	1388	ja'e		FALSE
nias1911	1388	bada'e		FALSE
nias1911	1388	ga		FALSE
nias1911	1388	ba da'é		FALSE
nias1911	1389	ba da'ô		FALSE
nias1911	1389	gane		FALSE
nias1911	1389	gaô		FALSE
nias1911	1394	loeo		FALSE
nias1911	1394	bala		FALSE
nias1911	1394	loeo		FALSE
nias1911	1394	bala		FALSE
nias1911	1398	fandroe		FALSE
nias1911	1402	si bongi		FALSE
nias1911	1402	si bongi		FALSE
nias1911	1402	si bongi		FALSE
nias1911	1406	dôfi		FALSE
nias1911	1408	iada'a		FALSE
nias1911	1408	iaha		FALSE
nias1911	1409	dania		FALSE
nias1911	1411	mefôna		FALSE
nias1911	1412/1413	fôna		FALSE
nias1911	1416	megē		FALSE
nias1911	1418	menewi		FALSE
nias1911	1418	me owi		FALSE
nias1911	1419	me doea wongi		FALSE
nias1911	1419	mewi ane		FALSE
nias1911	1420	ma ' ôchô	ma'ôchô	TRUE
nias1911	1420	ma ' ôchô andrē	ma'ôchô andrē	TRUE
nias1911	1422	mahemoloe		FALSE
nias1911	1423	ba zi doea wongi		FALSE
nias1911	1423	bona soei		FALSE
nias1911	1424	tanô owī		FALSE
nias1911	1424	mafi owī		FALSE
nias1911	1425	bongi		FALSE
nias1911	1426	itaria		FALSE
nias1911	1427	hamega		FALSE
nias1911	1427	hamegara		FALSE
nias1911	1428	noa		FALSE
nias1911	1428	na		FALSE
nias1911	1428	ho		FALSE
nias1911	1428	aefa		FALSE
nias1911	1429	lô na		FALSE
nias1911	1429	lôna na		FALSE
nias1911	1431	jôoe		FALSE
nias1911	1432	raja		FALSE
nias1911	1433	atoemboecha (loeo)		FALSE
nias1911	1434	aechoela (loeo)		FALSE
nias1911	1435	ba gabera		FALSE
nias1911	1435	kabera		FALSE
nias1911	1436	ba gambôlô		FALSE
nias1911	1436	kambôlô		FALSE
nias1911	1437	jaŵa		FALSE
nias1911	1437	tanō jaŵa		FALSE
nias1911	1437	mafi jaŵa		FALSE
nias1911	1439	moroi jaŵa		FALSE
nias1911	1439	moroi laŵa		FALSE
nias1911	1440	taoe		FALSE
nias1911	1441	moroi taoe		FALSE
nias1911	1442/1443	i'oroi-iroegi		FALSE
nias1911	1442/1443	moroi-iroegi		FALSE
nias1911	1445	ba ngai		FALSE
nias1911	1445	fao		FALSE
nias1911	1445	faochô		FALSE
nias1911	1446	moroi		FALSE
nias1911	1447	iroegi		FALSE
nias1911	1448	ba		FALSE
nias1911	1449	chô		FALSE
nias1911	1449	ba		FALSE
nias1911	1450	bacha		FALSE
nias1911	1450	ba		FALSE
nias1911	1451	baero		FALSE
nias1911	1452	ahatô		FALSE
nias1911	1453	arôoe		FALSE
nias1911	1454	fasoei		FALSE
nias1911	1460	heza		FALSE
nias1911	1460	haege	haega	TRUE
nias1911	1461	he wisa		FALSE
nias1911	1461	mane		FALSE
nias1911	1462	manē		FALSE
nias1911	1465	hana		FALSE
nias1911	1465	hadia mbôrô		FALSE
nias1911	1466	si ndroehoe		FALSE
nias1911	1467	ta'ila		FALSE
nias1911	1467	te		FALSE
nias1911	1469	ba		FALSE
nias1911	1470	fao		FALSE
nias1911	1471	lô'ô		FALSE
nias1911	1472	e		FALSE
nias1911	1472	ja'ia		FALSE
nias1911	1474	tenga		FALSE
nias1911	1475	bôi		FALSE
nias1911	1476	laoeǃ (tola)		FALSE
nias1911	1477	ha		FALSE
nias1911	1478	ma' ifoe tô	ma'ifoe tô	TRUE
nias1911	1479	ba		FALSE
nias1911	1481	zoei		FALSE
nias1911	1481	soei		FALSE
nias1911	1481	ere na		FALSE
nias1911	1482	ba		FALSE
nias1911	1486	lô'ô		FALSE
nias1911	1522	ha wa ' ara tetaroe wac he ba nowi andre ?	ha wa'ara tetaroe wache ba nowi andre ?	TRUE
nias1911	1523	hadia	hadia, lataroe wache ba nowi andre ?	TRUE
nias1911	1524	lô oebe 'e zi manô fa ' eboea	lô oebe'e zi manô fa'eboea	TRUE
nias1911	1525	da oebe 'e mbaga bôlinia	da oebe'e mbaga bôlinia	TRUE
nias1911	1526	amawa chôma wani aga andrô		FALSE
nias1911	1527	oja ngawalô la ' ôli chôma	oja ngawalô la'ôli chôma	TRUE
nias1911	1528	ha nika nifataro razo sinengenia ?		FALSE
nias1911	1529	ha wa ' oja niha ni ' ohe razami ?	ha wa'oja niha ni'ohe razami ?	TRUE
nias1911	1530	tebai itôrô owo nidanô andre		FALSE
nias1911	1531	ha wa ' ara fanola iroegi nasi?	ha wa'ara fanola iroegi nasi ?	TRUE
nias1911	1532	lô dela ( ete .	lô dela (ete, etc.); he oewisa oe'ôtô nidanô andre ?	TRUE
nias1911	1533	ero ma ' ôchô / loeo môiga ba gatoea mangaloei boea geoe	ero ma'ôchô/loeo môiga ba gatoea mangaloei boea geoe	TRUE
nias1911	1534	môido mangaloei doe ' oe ô koedagoe	môido mangaloei doe'oe ô koedagoe	TRUE
nias1911	1535	ha ' oega ngaloeo sa ' ae zi lô teoe ?	ha'oega ngaloeo sa'ae zi lô teoe ?	TRUE
nias1911	1536	lô doehoe niwa 'ô ora wamobôgô choma	lô doehoe niwa'ô ora wamôbôgô chôma	TRUE
nias1911	1537	Fa ' eroea lala ; heza lalada?	Fa'eroea lala ; heza lalada?	TRUE
nias1911	1538	ha zonoro kota andre ?		FALSE
nias1911	1539	halô /ta'oe nidano ba wanasa noechagoe	halô/ta'oe nidanô ba wanasa noechagoe	TRUE
nias1911	1540	sofoe manoe chônia	sofoe manoe chônia, mate domboea, dôrô ibe'e	TRUE
nias1911	1541	si tebai molo 'o ja'o	si tebai molo'ô ja'o, torôi foeri	TRUE
nias1911	1542	oerôi daroea niha ba da 'a	oerôi daroea niha ba da'a	TRUE
nias1911	1543	me no mate razo	me no mate razo, tobali manoewô ira	TRUE
nias1911	1544	ha zi môna ba wanoewô andrô?	ha zi môna ba wanoewô andrô ?	TRUE
nias1911	1545	hadia mbôrô wa mofôche ira?	hadia mbôrô wa mofôche ira ?	TRUE
nias1911	1546	so zamadôhô fochôoe /so rangi la mamadoho fôchôoe	so zamadôhô fôchôoe/so rangila mamadoho fôchôoe	TRUE
mentawai_nd	1	toeboe		FALSE
mentawai_nd	2	oete		FALSE
mentawai_nd	3	mata		FALSE
mentawai_nd	4	boekkoe		FALSE
mentawai_nd	5	lakoepat		FALSE
mentawai_nd	6	alai		FALSE
mentawai_nd	8	le'lekat		FALSE
mentawai_nd	9	talinga		FALSE
mentawai_nd	11	mata		FALSE
mentawai_nd	15	akkekeiloe		FALSE
mentawai_nd	17	eloe		FALSE
mentawai_nd	18	asak		FALSE
mentawai_nd	20	singoe		FALSE
mentawai_nd	21	bailat		FALSE
